Character;EXT;NEU;AGR;CON;OPN;Cosine;Sentence
ron;1;1;1;0;1;0.5; better you than us. 
ron;1;1;1;0;1;0.5; go on. 
ron;1;1;0;0;1;0.5773502691896258; what's this? 
ron;1;1;0;0;1;0.5773502691896258; bloody hell. 
ron;1;0;0;0;1;0.7071067811865475; whatever shed this must be 60 feet long. or more. 
ron;1;0;1;0;1;0.5773502691896258; heart of a lion, this one. 
ron;1;1;1;1;1;0.4472135954999579; harry! harry 
ron;1;1;1;1;1;0.4472135954999579; i'm fine. 
ron;1;1;1;0;1;0.5; ron weasley. 
ron;1;1;1;0;1;0.5; lockhart's memory charm backfired. 
ron;1;1;0;1;1;0.5; he hasn't got a clue who he is. 
ron;1;1;0;0;1;0.5773502691896258; no. 
ron;1;1;1;0;1;0.5; what do i do now? 
ron;1;1;1;0;1;0.5; okay. 
ron;1;1;0;0;1;0.5773502691896258; thanks, sir. 
ron;1;1;1;0;1;0.5; welcome back, hermione. 
ron;1;1;1;0;1;0.5; i'm warning you, hermione. 
ron;0;0;0;0;1;1.0; keep that beast away from scabbers, or i'll turn it into a tea cozy. 
ron;1;1;0;0;1;0.5773502691896258; a cat? is that what they told you? 
ron;0;0;0;0;1;1.0; looks like a pig with hair. 
ron;1;1;1;0;1;0.5; harry. 
ron;1;1;1;1;1;0.4472135954999579; brilliant. loads of old stuff like mummies, tombs, even scabbers enjoyed himself. 
ron;1;1;1;0;1;0.5; along with the dung beetle. 
ron;1;1;0;0;1;0.5773502691896258; i haven't shown anyone. 
ron;1;1;1;1;1;0.4472135954999579; brilliant. 
ron;1;1;0;0;1;0.5773502691896258; i still think it was brilliant. 
ron;1;1;1;0;1;0.5; who do you think that is? 
ron;1;1;0;1;1;0.5; do you know everything? 
ron;1;1;0;0;1;0.5773502691896258; how is it she knows everything? 
ron;1;1;0;0;1;0.5773502691896258; oh. 
ron;1;1;1;0;1;0.5; let me get this straight. 
ron;1;1;1;0;1;0.5; sirius black escaped from azkaban to come after you? 
ron;1;1;0;0;1;0.5773502691896258; sure. 
ron;1;1;0;1;1;0.5; except no one's ever broken out of azkaban before and he's a murderous, raving lunatic. 
ron;1;1;0;0;1;0.5773502691896258; what's going on? 
ron;0;1;1;0;1;0.5773502691896258; there's something moving out there. 
ron;1;1;1;1;1;0.4472135954999579; i think someone's coming aboard. 
ron;1;1;0;0;1;0.5773502691896258; bloody hell! what's happening? 
ron;1;1;0;0;1;0.5773502691896258; well, you sort of went rigid. 
ron;1;1;0;0;1;0.5773502691896258; we thought maybe you were having a fit or something. 
ron;1;1;0;0;1;0.5773502691896258; no. 
ron;1;1;0;0;1;0.5773502691896258; i felt weird, though. 
ron;1;1;1;0;1;0.5; like i'd never be cheerful again. 
ron;0;1;0;0;1;0.7071067811865475; shove off, malfoy. 
ron;1;1;0;0;1;0.5773502691896258; green. that's a monkey. 
ron;1;1;0;0;1;0.5773502691896258; what is that? 
ron;1;1;1;0;1;0.5; do not give him one again. 
ron;1;1;0;1;1;0.5; hey, neville, try an elephant. 
ron;1;1;1;0;1;0.5; i will. 
ron;0;1;1;0;1;0.5773502691896258; oh, don't try one of them. 
ron;1;0;1;0;1;0.5773502691896258; look at him. his face. 
ron;1;1;1;0;1;0.5; where did you come from? 
ron;1;1;0;0;1;0.5773502691896258; sure. 
ron;1;1;0;0;1;0.5773502691896258; yeah. 
ron;1;1;1;0;1;0.5; harry's got sort of a wonky cross. 
ron;1;1;1;0;1;0.5; that's trials and suffering. 
ron;1;1;1;1;1;0.4472135954999579; and that there could be the sun and that's happiness. 
ron;1;1;0;1;1;0.5; so you're gonna suffer, but you're gonna be happy about it. 
ron;1;1;0;0;1;0.5773502691896258; you don't think that grim thing's got anything to do with sirius black? 
ron;0;1;0;0;1;0.7071067811865475; ancient runes? exactly how many classes are you taking? 
ron;0;1;0;0;1;0.7071067811865475; hang on. that's not possible. 
ron;0;1;0;0;1;0.7071067811865475; ancient runes is in the same time as divination. 
ron;0;1;1;0;1;0.5773502691896258; you have to be in two classes at once. 
ron;1;1;0;0;1;0.5773502691896258; you're supposed to stroke it. 
ron;1;1;0;0;1;0.5773502691896258; hagrid, exactly what is that? 
ron;0;1;1;0;1;0.5773502691896258; listen to the idiot. 
ron;1;1;0;0;1;0.5773502691896258; he's really laying it on thick, isn't he? 
ron;1;1;0;0;1;0.5773502691896258; who? 
ron;1;1;1;0;1;0.5; when did she get here? 
ron;1;1;0;0;1;0.5773502691896258; riddikulus! 
ron;1;1;0;1;1;0.5; honeyduke's sweetshop is brilliant, but nothing beats zonko's joke shop. 
ron;1;1;0;0;1;0.5773502691896258; we never got to go to the shrieking shack. 
ron;0;1;1;0;1;0.5773502691896258; you heard it's the most... 
ron;1;1;0;0;1;0.5773502691896258; probably neville forgot the password again. 
ron;1;1;1;0;1;0.5; oh, you're there. 
ron;1;1;1;0;1;0.5; serves her right. 
ron;1;1;0;0;1;0.5773502691896258; she was a terrible singer. 
ron;1;1;0;0;1;0.5773502691896258; werewolves? 
ron;1;1;1;0;1;0.5; when did she come in? 
ron;1;1;0;0;1;0.5773502691896258; did you see her come in? 
ron;1;1;0;0;1;0.5773502691896258; he's got a point, you know. 
ron;1;1;1;1;1;0.4472135954999579; he looks a bit peaky, doesn't he? 
ron;1;1;1;0;1;0.5; well, you fell off your broom. 
ron;0;1;0;0;1;0.7071067811865475; there's something else you should know too. 
ron;1;1;0;0;1;0.5773502691896258; when you fell, your broom sort of blew into the whomping willow, and...well... 
ron;1;1;0;1;1;0.5; twice. 
ron;1;1;1;1;1;0.4472135954999579; actually, i'm fine here. 
ron;1;0;1;0;1;0.5773502691896258; shut your mouth, malfoy. 
ron;1;1;0;0;1;0.5773502691896258; what's up, malfoy? lost your skis? 
ron;1;1;0;0;1;0.5773502691896258; bloody hell, harry. 
ron;1;1;0;0;1;0.5773502691896258; that was not funny. 
ron;1;1;1;0;1;0.5; those weasels! never told me about any marauder's map. 
ron;1;1;1;0;1;0.5; sure. along with his invisibility cloak. 
ron;1;1;1;0;1;0.5; that's not true! 
ron;1;1;0;0;1;0.5773502691896258; thick heads. 
ron;1;1;1;0;1;0.5; merry christmas. 
ron;1;1;0;0;1;0.5773502691896258; gorgeous. 
ron;0;1;0;0;1;0.7071067811865475; unless you've been ripped to pieces! 
ron;1;1;0;0;1;0.5773502691896258; i haven't lost anything! 
ron;1;1;0;1;1;0.5; your cat killed him! 
ron;1;1;1;0;1;0.5; harry, you've seen the way that bloodthirsty beast of hers is always lurking about. 
ron;1;1;0;0;1;0.5773502691896258; and scabbers is gone. 
ron;1;1;0;1;1;0.5; your cat killed him! 
ron;1;1;1;0;1;0.5; did. 
ron;1;1;0;0;1;0.5773502691896258; they're not sacking you! 
ron;0;1;1;0;1;0.5773502691896258; spiders! there's... there's spiders. 
ron;1;1;0;0;1;0.5773502691896258; spiders. they want me to tap-dance. 
ron;1;1;1;0;1;0.5; i don't wanna tap-dance! 
ron;1;0;1;0;1;0.5773502691896258; right, yeah. tell them. i'll tell them... 
ron;1;1;0;0;1;0.5773502691896258; she's gone mental, hermione has. 
ron;1;0;0;1;1;0.5773502691896258; i mean, not that she wasn't always mental but now it's in the open for everyone to see. 
ron;1;1;0;0;1;0.5773502691896258; i'm not going back. 
ron;1;0;0;0;1;0.7071067811865475; see you. 
ron;1;1;0;0;1;0.5773502691896258; it just got worse. 
ron;1;1;0;0;1;0.5773502691896258; hermione, no! 
ron;1;1;0;0;1;0.5773502691896258; he's not worth it. 
ron;1;1;1;1;1;0.4472135954999579; not good, brilliant. 
ron;1;1;1;0;1;0.5; scabbers! you're alive! 
ron;1;0;0;0;1;0.7071067811865475; right. next time i see crookshanks, i'll let him know. 
ron;1;1;1;0;1;0.5; let's go! 
ron;1;1;1;0;1;0.5; he bit me. scabbers. 
ron;1;1;1;0;1;0.5; scabbers, come back. 
ron;1;1;1;0;1;0.5; scabbers, you bit me! 
ron;1;1;0;0;1;0.5773502691896258; harry, hermione, run! 
ron;1;1;0;0;1;0.5773502691896258; it's the grim! 
ron;0;1;1;1;1;0.5; ah! harry! 
ron;1;1;0;0;1;0.5773502691896258; harry!help! 
ron;1;1;0;0;1;0.5773502691896258; it's a trap. he's the dog. 
ron;1;1;0;0;1;0.5773502691896258; he's an animagus. 
ron;1;1;1;0;1;0.5; harry! what did you just do? 
ron;1;1;0;0;1;0.5773502691896258; me?! he's mental! 
ron;1;1;1;0;1;0.5; scabbers has been in my family for... 
ron;1;1;0;0;1;0.5773502691896258; so what? 
ron;1;1;1;1;1;0.4472135954999579; what are you trying to do to him? 
ron;1;1;0;0;1;0.5773502691896258; scabbers! 
ron;1;1;0;0;1;0.5773502691896258; leave him alone! get off him! 
ron;1;1;1;0;1;0.5; what are you doing? 
ron;1;1;1;0;1;0.5; a bit? a bit? 
ron;1;1;0;0;1;0.5773502691896258; you almost tore my leg off! 
ron;1;1;0;0;1;0.5773502691896258; you better go. 
ron;1;1;1;1;1;0.4472135954999579; i'm fine. go. 
ron;1;1;0;0;1;0.5773502691896258; so painful. 
ron;1;1;1;0;1;0.5; they might chop it. 
ron;1;1;1;0;1;0.5; it's too late. it's ruined. 
ron;1;1;1;1;1;0.4472135954999579; it'll have to be chopped off. 
ron;1;1;1;0;1;0.5; hermione! bad idea. bad idea. 
ron;1;1;1;1;1;0.4472135954999579; nice doggy. nice doggy! 
ron;1;1;1;0;1;0.5; it's scabbers who did it. 
ron;1;1;0;0;1;0.5773502691896258; he's my rat, sir. 
ron;1;1;0;0;1;0.5773502691896258; he's not really a rat. he was a rat. 
ron;1;1;0;0;1;0.5773502691896258; he was my brother percy's rat. 
ron;1;1;1;1;1;0.4472135954999579; but then they gave him an owl... 
ron;1;1;0;0;1;0.5773502691896258; what the bloody hell was that all about? 
ron;1;0;0;1;1;0.5773502691896258; hermione, no! he's not worth it. 
ron;1;1;1;1;1;0.4472135954999579; not good, brilliant. 
ron;1;1;1;0;1;0.5; scabbers, you're alive! 
ron;1;1;1;0;1;0.5; let's go. 
ron;1;1;1;0;1;0.5; how did you get there? 
ron;1;1;0;0;1;0.5773502691896258; i was talking to you there. 
ron;1;1;1;0;1;0.5; and now you're there. 
ron;1;1;0;0;1;0.5773502691896258; stand back, i said! or i'll take it upstairs if you don't settle. 
ron;0;1;1;0;1;0.5773502691896258; quiet. 
ron;1;1;0;0;1;0.5773502691896258; let the man through. 
ron;1;1;0;1;1;0.5; i didn't mean to open it, harry. 
ron;1;1;0;0;1;0.5773502691896258; it was badly wrapped. 
ron;1;1;0;0;1;0.5773502691896258; they made me do it. 
ron;1;1;0;0;1;0.5773502691896258; no one knows.
woman;1;1;0;0;1;0.7745966692414834;anything off the trolley, dears?
hermione;1;1;1;0;1;0.5;has anyone seen a toad? 
hermione;1;0;0;0;1;0.7071067811865475; a boy named neville's lost one 
hermione;1;1;0;0;1;0.5773502691896258; oh, are you doing magic? 
hermione;1;0;0;0;1;0.7071067811865475; let's see, then. 
hermione;1;1;1;0;1;0.5; are you sure that's a real spell? 
hermione;1;1;1;0;1;0.5; well, it's not very good, is it? 
hermione;0;1;1;1;1;0.5; of course, i've only tried a few simple ones myself but they've all worked for me. 
hermione;1;1;1;0;1;0.5; for example: 
hermione;1;1;0;0;1;0.5773502691896258; oculus reparo. 
hermione;1;1;0;0;1;0.5773502691896258; that's better, isn't it? 
hermione;1;1;1;1;1;0.4472135954999579; holy cricket, you're harry potter! 
hermione;1;1;0;0;1;0.5773502691896258; i'm hermione granger. 
hermione;1;1;0;0;1;0.5773502691896258; and you are...? 
hermione;1;1;1;0;1;0.5; pleasure. 
hermione;1;0;0;0;1;0.7071067811865475; you two better change into robes. 
hermione;1;1;0;1;1;0.5; i expect we'll be arriving soon. 
hermione;1;0;0;1;1;0.5773502691896258; you've got dirt on your nose, by the way. 
hermione;1;1;0;0;1;0.5773502691896258; did you know? 
hermione;1;1;1;0;1;0.5; just there. 
hermione;1;1;1;1;1;0.4472135954999579; it's not real, the ceiling.  
hermione;1;1;1;0;1;0.5; it's just bewitched to look like the night sky. 
hermione;1;1;0;0;1;0.5773502691896258; i read about it in hogwarts: a history. 
hermione;0;1;0;1;1;0.5773502691896258; oh, no. okay, relax. 
hermione;1;1;0;0;1;0.5773502691896258; nearly headless? 
hermione;1;1;0;0;1;0.5773502691896258; how can you be nearly headless? 
hermione;1;1;0;0;1;0.5773502691896258; i've read about those. 
hermione;1;1;0;1;1;0.5; when the smoke turns red, it means you've forgotten something. 
hermione;1;1;0;0;1;0.5773502691896258; up. up. up! 
hermione;1;1;0;0;1;0.5773502691896258; harry, no way! 
hermione;0;1;0;0;1;0.7071067811865475; you heard what madam hooch said. 
hermione;0;1;0;1;1;0.5773502691896258; besides, you don't even know how to fly. 
hermione;1;1;1;0;1;0.5; what an idiot. 
hermione;1;0;1;0;1;0.5773502691896258; you won't make a fool of yourself.  
hermione;0;1;0;0;1;0.7071067811865475; it's in your blood. 
hermione;1;1;0;0;1;0.5773502691896258; the staircases change, remember? 
hermione;1;1;0;1;1;0.5; we're not supposed to be here.  
hermione;1;1;0;1;1;0.5; this is the 3rd floor.  
hermione;1;1;1;0;1;0.5; it's forbidden. 
hermione;1;1;0;1;1;0.5; oh, move over!  
hermione;1;1;0;0;1;0.5773502691896258; alohomora 
hermione;1;1;0;0;1;0.5773502691896258; get in 
hermione;1;1;1;0;1;0.5; standard book of spells, chapter 7. 
hermione;1;1;0;0;1;0.5773502691896258; filch is gone. 
hermione;1;1;0;0;1;0.5773502691896258;  it was locked. 
hermione;0;1;1;0;1;0.5773502691896258;  you don't use your eyes, do you?  
hermione;1;0;0;0;1;0.7071067811865475; didn't you see what it was standing on? 
hermione;1;1;1;0;1;0.5; it was standing on a trap door.  
hermione;0;1;0;0;1;0.7071067811865475; which means it wasn't there by accident.  
hermione;1;1;0;0;1;0.5773502691896258; it's guarding something. 
hermione;1;1;0;0;1;0.5773502691896258; that's right.  
hermione;0;1;0;0;1;0.7071067811865475; now, if you two don't mind, i'm going to bed before either of you come up with another clever idea to get us killed...or worse, expelled! 
hermione;1;1;0;0;1;0.5773502691896258; stop, stop, stop. 
hermione;1;1;1;0;1;0.5; you're going to take someone's eye out.  
hermione;1;1;1;1;1;0.4472135954999579; besides, youre saying it wrong.  
hermione;1;1;0;0;1;0.5773502691896258; it's leviosa, not leviosar. 
hermione;1;1;0;0;1;0.5773502691896258; wingardium leviosa. 
hermione;1;1;1;1;1;0.4472135954999579; help! help! 
hermione;1;1;1;0;1;0.5; ahhh! help! 
hermione;1;1;0;0;1;0.5773502691896258; swish and flick! 
hermione;1;1;0;0;1;0.5773502691896258; is it...dead? 
hermione;1;1;1;1;1;0.4472135954999579; it's my fault, professor mcgonagall.  
hermione;1;1;0;0;1;0.5773502691896258; i went looking for the troll.  
hermione;0;1;0;0;1;0.7071067811865475; i'd read about them and thought i could handle it.  
hermione;1;1;0;0;1;0.5773502691896258; but i was wrong.  
hermione;0;1;1;1;1;0.5; if harry and ron hadn't come and found me... 
hermione;1;1;0;0;1;0.5773502691896258; i'd probably be dead. 
hermione;1;1;1;0;1;0.5; ron's right, harry.  
hermione;1;1;0;1;1;0.5; you're gonna need your strength today. 
hermione;0;1;0;0;1;0.7071067811865475; blood? 
hermione;1;1;1;0;1;0.5;  but why would anyone go near that dog? 
hermione;1;1;1;0;1;0.5; so you're saying... 
hermione;1;1;1;1;1;0.4472135954999579; bit early for mail, isn't it? 
hermione;1;1;1;0;1;0.5; it's snape!  
hermione;1;1;0;0;1;0.5773502691896258; he's jinxing the broom! 
hermione;1;1;0;0;1;0.5773502691896258; leave it to me.  
hermione;1;1;0;0;1;0.5773502691896258; lacarnum inflamarae. 
hermione;1;1;0;0;1;0.5773502691896258; whoo-hoo! 
hermione;1;0;1;0;1;0.5773502691896258; that thing has a name? 
hermione;1;0;0;0;1;0.7071067811865475; hogwarts teacher or not, i know a curse when i see one.  
hermione;1;1;0;0;1;0.5773502691896258; i've read all about them.  
hermione;1;1;0;0;1;0.5773502691896258; you have to keep eye contact.  
hermione;1;1;0;0;1;0.5773502691896258; and snape wasn't blinking. 
hermione;1;1;0;0;1;0.5773502691896258; i don't know. 
hermione;1;1;0;0;1;0.5773502691896258; that's totally barbaric! 
hermione;1;0;0;0;1;0.7071067811865475; see you haven't. 
hermione;1;1;1;0;1;0.5; good. you can help harry, then.  
hermione;1;1;1;1;1;0.4472135954999579; he's going to go the library for information on nicholas flamel. 
hermione;0;1;1;0;1;0.5773502691896258; not in the restricted section... 
hermione;1;1;1;0;1;0.5; happy christmas. 
hermione;1;1;1;0;1;0.5; look at you, playing with your cards. 
hermione;1;1;0;0;1;0.5773502691896258; pathetic! 
hermione;1;0;1;0;1;0.5773502691896258; we've got final exams coming up soon. 
hermione;1;0;0;0;1;0.7071067811865475; alright, what are the 3 most crucial ingredients in a forgetfulness potion? 
hermione;1;1;0;0;1;0.5773502691896258; follow me! 
hermione;1;1;0;1;1;0.5; i had you looking in the wrong section!  
hermione;1;1;0;0;1;0.5773502691896258; how could i be so stupid?  
hermione;1;1;0;1;1;0.5; i checked this out a few weeks ago for a bit of light reading. 
hermione;1;1;1;0;1;0.5; of course! here it is!  
hermione;1;1;0;0;1;0.5773502691896258; nicholas flamel is the only known maker of the philosopher's stone! 
hermione;1;0;1;0;1;0.5773502691896258; honestly, don't you two read?  
hermione;1;1;0;0;1;0.5773502691896258;" the philosopher's stone is a legendary substance with astonishing powers. 
 "
hermione;0;1;0;0;1;0.7071067811865475; it will turn any metal into pure gold and produces the elixir of life, which will make the drinker immortal. 
hermione;1;1;0;0;1;0.5773502691896258; it means you'll never die. 
hermione;0;1;0;0;1;0.7071067811865475; the only stone currently in existence belongs to mr. nicholas flamel, the noted alchemist, who last year celebrated his 665th birthday! 
hermione;1;1;0;1;1;0.5; that's what fluffy's guarding on the 3rd floor.  
hermione;0;1;0;0;1;0.7071067811865475; that's what's under the trapdoor... 
hermione;1;1;0;0;1;0.5773502691896258; the philosopher's stone! 
hermione;0;1;1;0;1;0.5773502691896258; of course! there are other things defending the stone, aren't there? 
hermione;1;1;1;0;1;0.5; spells and enchantments. 
hermione;1;1;0;0;1;0.5773502691896258; is that...a dragon? 
hermione;1;1;0;0;1;0.5773502691896258; is that bad? 
hermione;1;1;0;0;1;0.5773502691896258; well, that's good, isn't it?  
hermione;1;1;1;0;1;0.5; he'll be with his own kind. 
hermione;1;1;1;0;1;0.5; harry! 
hermione;1;1;1;0;1;0.5; you mean, you-know-who's out there, right now, in the forest? 
hermione;1;1;1;0;1;0.5; hang on a minute. 
hermione;1;0;1;0;1;0.5773502691896258; we're forgetting one thing.  
hermione;1;0;0;0;1;0.7071067811865475; who's the one wizard voldemort always feared? 
hermione;1;1;0;0;1;0.5773502691896258;  dumbledore!  
hermione;1;1;1;1;1;0.4472135954999579; as long as dumbledore's around, you're safe.  
hermione;1;1;0;0;1;0.5773502691896258; as long as dumbledore's around, you can't be touched.  
hermione;0;1;1;1;1;0.5;  i've always heard hogwarts' end of the year exams were frightful, but i found that rather enjoyable. 
hermione;1;1;1;0;1;0.5; it's happened before. 
hermione;1;1;0;0;1;0.5773502691896258;  what is it? 
hermione;1;1;0;0;1;0.5773502691896258;  and with dumbledore gone 
hermione;1;1;1;0;1;0.5; uh...we were just... 
hermione;1;1;1;0;1;0.5; now what do we do? 
hermione;1;1;1;0;1;0.5;  neville, i'm really, really sorry about this 
hermione;1;1;0;0;1;0.5773502691896258;  petrificus totalus. 
hermione;1;1;1;0;1;0.5; sorry. 
hermione;1;1;0;0;1;0.5773502691896258; ow! you stood on my foot! 
hermione;1;1;0;0;1;0.5773502691896258; alohomora. 
hermione;0;1;0;0;1;0.7071067811865475; the harp. it stopped playing. 
hermione;1;1;0;0;1;0.5773502691896258; stop moving, both of you.  
hermione;1;1;0;0;1;0.5773502691896258; this is devil's snare.  
hermione;0;1;0;1;1;0.5773502691896258; you have to relax.  
hermione;0;1;0;0;1;0.7071067811865475; if you don't, it will only kill you faster. 
hermione;0;1;0;1;1;0.5773502691896258; just relax! 
hermione;1;1;0;1;1;0.5; do what i say. trust me.  
hermione;1;1;1;0;1;0.5; are you okay? 
hermione;0;1;0;1;1;0.5773502691896258; he's not relaxing, is he? 
hermione;1;1;1;0;1;0.5; we've got to do something! 
hermione;1;1;1;0;1;0.5; uh! i remember reading something in herbology.  
hermione;0;1;0;0;1;0.7071067811865475; um devil's snare, devil's scare,it's deadly fun...but will sulk in the sun!  
hermione;1;1;0;0;1;0.5773502691896258; that's it! devil's snare hates sunlight! 
hermione;1;1;0;0;1;0.5773502691896258; lumus solem! 
hermione;1;1;0;0;1;0.5773502691896258; what is that? 
hermione;1;0;0;0;1;0.7071067811865475; curious. i've never seen birds like these. 
hermione;1;1;0;0;1;0.5773502691896258; what's this all about? 
hermione;0;1;0;0;1;0.7071067811865475; ugh! what're we going to do?  
hermione;1;1;0;0;1;0.5773502691896258; there must be 1000 keys up there! 
hermione;1;1;0;1;1;0.5; what's wrong, harry? 
hermione;1;0;0;0;1;0.7071067811865475; i don't like this.  
hermione;1;0;0;0;1;0.7071067811865475; i don't like this at all. 
hermione;1;1;1;0;1;0.5; now what do we do? 
hermione;1;1;0;0;1;0.5773502691896258; what happens now? 
hermione;1;1;0;0;1;0.5773502691896258; ron, you don't suppose this is going to be like...real wizard's chess, do you? 
hermione;1;1;0;0;1;0.5773502691896258;  what is it? 
hermione;1;1;0;0;1;0.5773502691896258; no, ron, you can't! 
hermione;1;1;0;0;1;0.5773502691896258; there must be another way! 
hermione;1;1;1;0;1;0.5; you'll be okay, harry.  
hermione;1;1;0;0;1;0.5773502691896258; you're a great wizard, you really are. 
hermione;1;1;0;0;1;0.5773502691896258; me? books and cleverness?  
hermione;1;1;0;0;1;0.5773502691896258; there are more important things.  
hermione;1;1;0;0;1;0.5773502691896258; friendship, and bravery.  
hermione;1;1;1;1;1;0.4472135954999579; and harry, just be careful. 
hermione;1;1;0;0;1;0.5773502691896258; never better. 
hermione;1;1;1;0;1;0.5; we're tied with slytherin! 
hermione;1;1;1;0;1;0.5; come on, harry. 
hermione;0;1;0;0;1;0.7071067811865475; feels strange to be going home, doesn't it? 
hermione;1;1;1;1;1;0.4472135954999579; harry. hagrid. 
hermione;1;0;1;0;1;0.5773502691896258; it's so good to see you. 
hermione;1;1;1;1;1;0.4472135954999579; what did you do to your glasses? 
hermione;1;1;0;0;1;0.5773502691896258; oculus reparo. 
hermione;0;1;1;1;1;0.5; okay, bye. 
hermione;1;1;1;1;1;0.4472135954999579; come on, everyone's been so worried. 
hermione;1;0;1;0;1;0.5773502691896258; fear of a name only increases fear of the thing itself. 
hermione;1;1;0;1;1;0.5; mandrake, or mandragora is used to return those who have been petrified to their original state. 
hermione;1;1;1;1;1;0.4472135954999579; it's also quite dangerous.  
hermione;1;1;0;0;1;0.5773502691896258; the mandrake's cry is fatal to anyone who hears it. 
hermione;1;1;1;0;1;0.5; get off me! 
hermione;1;1;0;0;1;0.5773502691896258; immobulus! 
hermione;1;1;1;1;1;0.4472135954999579; at least no one on the gryffindor team had to buy their way in. 
hermione;1;1;0;0;1;0.5773502691896258; they got in on pure talent. 
hermione;1;1;1;0;1;0.5; you okay, ron? 
hermione;1;1;0;0;1;0.5773502691896258; say something. 
hermione;1;1;0;0;1;0.5773502691896258; he called me a mudblood. 
hermione;1;1;1;0;1;0.5;" it means ""dirty blood. "
hermione;0;1;1;0;1;0.5773502691896258; mudblood's a foul name for someone who's muggle-born. 
hermione;1;1;1;0;1;0.5; someone with non-magic parents. 
hermione;1;1;0;0;1;0.5773502691896258; someone like me. 
hermione;1;1;0;0;1;0.5773502691896258; it's not a term one usually hears in civilized conversation. 
hermione;1;1;1;0;1;0.5; harry! 
hermione;0;1;1;1;1;0.5; voice? what voice? 
hermione;1;0;0;1;1;0.5773502691896258; harry, wait! not so fast! 
hermione;1;1;0;0;1;0.5773502691896258;" the chamber of secrets has been opened. 
enemies of the heir, beware. "
hermione;1;1;0;0;1;0.5773502691896258; enemies of the heir, beware. 
hermione;1;1;0;0;1;0.5773502691896258; it's written in blood. 
hermione;1;0;0;1;1;0.5773502691896258; that's why ron and i went looking for him, professor. 
hermione;1;1;0;1;1;0.5; we'd just found him when he said... 
hermione;1;1;0;0;1;0.5773502691896258; it's a bit strange, isn't it? 
hermione;0;0;1;0;1;0.7071067811865475; you hear this voice, a voice only you can hear... 
hermione;1;0;0;0;1;0.7071067811865475; and then mrs. norris turns up petrified. it's just strange. 
hermione;1;1;1;0;1;0.5; no, harry. even in the wizarding world, hearing voices isn't a good sign. 
hermione;1;1;1;0;1;0.5; professor i was wondering if you could tell us about the chamber of secrets. 
hermione;1;1;0;0;1;0.5773502691896258; muggle-borns. 
hermione;1;1;1;1;1;0.4472135954999579; professor? what exactly does legend tell us lies within the chamber? 
hermione;1;1;1;1;1;0.4472135954999579; yes. couldn't you tell?  
hermione;1;1;1;0;1;0.5; mcgonagall's worried.  
hermione;1;1;0;1;1;0.5; all the teachers are. 
hermione;1;1;0;0;1;0.5773502691896258; the heir of slytherin has returned to hogwarts.  
hermione;1;1;0;0;1;0.5773502691896258; the question is, who is it? 
hermione;1;1;0;0;1;0.5773502691896258; if you're talking about malfoy... 
hermione;0;1;0;0;1;0.7071067811865475; i heard him. 
hermione;1;1;0;0;1;0.5773502691896258; but malfoy, the heir of slytherin? 
hermione;1;1;0;0;1;0.5773502691896258; even they aren't that thick. 
hermione;1;1;1;0;1;0.5; but there might be another way. 
hermione;1;1;1;0;1;0.5; mind you, it would be difficult. 
hermione;1;1;0;0;1;0.5773502691896258; not to mention we'd be breaking about 50 school rules... 
hermione;1;1;1;1;1;0.4472135954999579; and it'll be dangerous. 
hermione;1;1;1;1;1;0.4472135954999579; very dangerous. 
hermione;1;1;0;0;1;0.5773502691896258; here it is. 
hermione;1;1;0;0;1;0.5773502691896258; the polyjuice potion. 
hermione;1;1;0;1;1;0.5; properly brewed, the polyjuice potion allows the drinker to transform himself temporarily into the physical form of another. 
hermione;1;1;0;0;1;0.5773502691896258; yes  
hermione;1;1;0;0;1;0.5773502691896258; exactly. 
hermione;1;1;1;0;1;0.5; but it's tricky.  
hermione;1;1;0;1;1;0.5; i've never seen a more complicated potion. 
hermione;1;1;0;0;1;0.5773502691896258; a month. 
hermione;1;1;0;0;1;0.5773502691896258; i know. 
hermione;0;0;1;0;1;0.7071067811865475; but it's the only plan we've got. 
hermione;0;1;1;0;1;0.5773502691896258; no! even with a proper wand, it's too risky. 
hermione;1;1;1;1;1;0.4472135954999579; you could hit harry. 
hermione;1;1;1;0;1;0.5; let's go. 
hermione;1;1;0;0;1;0.5773502691896258; finite incantatem! 
hermione;1;1;1;0;1;0.5; are you okay? 
hermione;1;1;1;1;1;0.4472135954999579; you will be able to, won't you? 
hermione;1;1;0;0;1;0.5773502691896258; again? you mean the chamber of secrets has been opened before? 
hermione;1;1;1;0;1;0.5; maybe. 
hermione;1;1;1;1;1;0.4472135954999579; we'll have to wait for the polyjuice potion to know for sure. 
hermione;1;1;0;1;1;0.5; no. no one ever comes in here. 
hermione;1;1;0;0;1;0.5773502691896258; moaning myrtle. 
hermione;1;1;0;0;1;0.5773502691896258; moaning myrtle. 
hermione;1;1;1;0;1;0.5; she's a little sensitive. 
hermione;1;1;0;0;1;0.5773502691896258; do you think he's all right? 
hermione;1;1;1;0;1;0.5; you can talk to snakes. 
hermione;1;1;0;0;1;0.5773502691896258; no, they can't. 
hermione;1;1;1;0;1;0.5; it's not a very common gift, harry. 
hermione;1;1;0;0;1;0.5773502691896258; this is bad. 
hermione;0;1;1;0;1;0.5773502691896258; i don't know, but it sounded like you were egging the snake on or something. 
hermione;0;1;0;0;1;0.7071067811865475; harry, listen to me. 
